pathway	Ontology	Description	pval	padj	ES	NES	nMoreExtreme	size
GO:2000819	BP	regulation of nucleotide-excision repair	0.97138225699934	1	0.513885563801772	0.685793133901777	48538	1
GO:0051246	BP	regulation of protein metabolic process	0.97138225699934	1	0.513885563801772	0.685793133901777	48538	1
GO:0006283	BP	transcription-coupled nucleotide-excision repair	0.988283275967749	1	-0.186001496632577	-0.534380856904765	41920	24
GO:0016032	BP	viral process	0.56563822465625	1	0.260792736966673	0.949416243164622	38627	136
GO:0007602	BP	phototransduction	0.613608670557301	1	-0.425462284344819	-0.88154896103839	28703	7
GO:0018298	BP	protein-chromophore linkage	0.874794883898667	1	-0.274117291359673	-0.687264882144391	38916	14
GO:0003382	BP	epithelial cell morphogenesis	0.946489783199038	1	-0.243213583806379	-0.585279267728927	42521	12
GO:0003334	BP	keratinocyte development	0.952108807371965	1	-0.24321115744528	-0.570866411390611	42981	11
GO:0030573	BP	bile acid catabolic process	0.686785881984661	1	0.529507411767053	0.8558042257565	35102	3
GO:0008207	BP	C21-steroid hormone metabolic process	0.686785881984661	1	0.529507411767053	0.8558042257565	35102	3
GO:0006310	BP	DNA recombination	0.798472263423317	1	0.23425239510509	0.840849676358669	53832	122
GO:0046718	BP	viral entry into host cell	0.754819715162372	1	0.315726670164992	0.786756783420551	42558	17
GO:0019068	BP	virion assembly	0.660362427791406	1	0.60939183462314	0.900293756563982	33379	2
GO:0007420	BP	brain development	0.990516180409759	1	0.187083069364048	0.688553353024222	68409	148
GO:0006816	BP	calcium ion transport	0.567018347506152	1	-0.298447983725788	-0.929865259560958	23270	34
GO:0071386	BP	cellular response to corticosterone stimulus	0.871590191236433	1	0.352088277628189	0.646186488683016	45530	5
GO:0071305	BP	cellular response to vitamin D	0.871590191236433	1	0.352088277628189	0.646186488683016	45530	5
GO:0003407	BP	neural retina development	0.995120244862265	1	0.176586916868219	0.466463275520967	56895	22
GO:0006417	BP	regulation of translation	0.99775545980307	1	0.164724480055057	0.511509287637759	60899	49
GO:0006730	BP	one-carbon metabolic process	0.99771730446267	1	0.166748327698961	0.521946230137271	61190	51
GO:0006915	BP	apoptotic process	0.928652953230785	1	0.205042441893873	0.819393135028867	71600	324
GO:0007006	BP	mitochondrial membrane organization	0.928724513987672	1	0.299224816981261	0.575337974052718	48966	6
GO:0051646	BP	mitochondrion localization	0.59602978617508	1	0.496481882013683	0.91119160852026	31135	5
GO:0048662	BP	negative regulation of smooth muscle cell proliferation	0.982677653730285	1	-0.211945569544484	-0.497479671438268	44361	11
GO:0034497	BP	protein localization to pre-autophagosomal structure	0.90205509400962	1	0.25481980739676	0.673119414133149	51574	22
GO:0006986	BP	response to unfolded protein	0.911368239703862	1	-0.242249701001247	-0.673239747929035	39145	21
GO:0071333	BP	cellular response to glucose stimulus	0.542852346176446	1	0.319282754631	0.944374418269335	32334	38
GO:0070857	BP	regulation of bile acid biosynthetic process	0.821678520625889	1	0.363327115110282	0.698591408409349	43322	6
GO:0006072	BP	glycerol-3-phosphate metabolic process	0.627739202754192	1	0.514989716754891	0.893374489500866	32455	4
GO:0008283	BP	cell proliferation	1	1	-0.114737305813388	-0.467255506432317	30616	154
GO:0006468	BP	protein phosphorylation	0.988430169230361	1	0.189421493572556	0.745819982839339	74410	274
GO:0010923	BP	negative regulation of phosphatase activity	0.935416003677381	1	0.245701256270453	0.620444103036651	52908	18
GO:0030154	BP	cell differentiation	0.998287861915367	1	0.175313117453321	0.667524926657379	71716	197
GO:0007030	BP	Golgi organization	0.888283763634937	1	0.228025722032162	0.762576661388069	56596	75
GO:0006508	BP	proteolysis	0.953916079706219	1	0.206142366218335	0.728205495977605	63381	108
GO:0031572	BP	G2 DNA damage checkpoint	0.75429051766409	1	-0.285840340249559	-0.803676765493034	32303	22
GO:0006606	BP	protein import into nucleus	0.966765045553702	1	-0.20046434874602	-0.674949695442001	37669	49
GO:0006610	BP	ribosomal protein import into nucleus	0.970132841459305	1	0.220439108003363	0.549310463579747	54698	17
GO:0006461	BP	protein complex assembly	0.667990162195181	1	0.274348039973638	0.879111129684616	41554	58
GO:0016192	BP	vesicle-mediated transport	0.999972396279018	1	0.159498062482636	0.611396557065054	72451	211
GO:0048208	BP	COPII vesicle coating	0.749741900594858	1	-0.264337423979414	-0.832737574197245	30500	36
GO:0007275	BP	multicellular organism development	0.959419727060912	1	0.20079048052294	0.766740429615228	69177	203
GO:0006337	BP	nucleosome disassembly	0.998025688739618	1	-0.161066816340299	-0.418933512809135	43978	16
GO:2000270	BP	negative regulation of fibroblast apoptotic process	0.621631807047296	1	-0.464912774763973	-0.877320718214352	29690	5
GO:0001702	BP	gastrulation with mouth forming second	0.896435475505682	1	-0.244313174859109	-0.701909856092354	38024	24
GO:0008078	BP	mesodermal cell migration	0.837769084418222	1	-0.331358113365655	-0.686567085538404	39189	7
GO:0046856	BP	phosphatidylinositol dephosphorylation	0.987846916438115	1	-0.183165102368761	-0.600162940831798	39259	43
GO:0007034	BP	vacuolar transport	0.997134324235676	1	0.166470636271604	0.456017772406885	57760	26
GO:0045070	BP	positive regulation of viral genome replication	0.969032213418221	1	0.214545227592758	0.582924602258984	56011	25
GO:0031929	BP	TOR signaling	0.547015865021405	1	0.318333701976432	0.941567310664668	32582	38
GO:0006913	BP	nucleocytoplasmic transport	0.853913356750428	1	0.293146380591977	0.696947399703667	47404	14
GO:0006811	BP	ion transport	0.999654650266982	1	-0.145339363499342	-0.506702811869377	37629	59
GO:0006306	BP	DNA methylation	0.771581816583136	1	0.301859853327592	0.780260454759036	43875	20
GO:0006419	BP	alanyl-tRNA aminoacylation	0.893863258684814	1	0.440003192115475	0.650045019022548	45182	2
GO:0042981	BP	regulation of apoptotic process	0.663293664932659	1	-0.222118718317055	-0.935128425627326	18615	200
GO:0003190	BP	atrioventricular valve formation	0.974895073786821	1	0.280133438485211	0.485959349199901	50404	4
GO:0003318	BP	cell migration to the midline involved in heart development	0.554280917739228	1	-0.724323677280345	-0.964249467190963	27733	1
GO:0000045	BP	autophagosome assembly	0.997438258685643	1	0.167662202136233	0.498511108245802	59571	39
GO:0006501	BP	C-terminal protein lipidation	0.558703211290653	1	-0.588289645004614	-0.967564184444831	27314	3
GO:0000422	BP	mitophagy	0.851479500891266	1	-0.254971413747343	-0.747024006982619	35825	26
GO:0016485	BP	protein processing	0.562741544925352	1	0.29101218493259	0.935582928244031	35091	59
GO:0001909	BP	leukocyte mediated cytotoxicity	0.752235498931709	1	0.557338490198985	0.823392002502373	38023	2
GO:0043312	BP	neutrophil degranulation	0.939978053375846	1	-0.313990722729313	-0.55698986323343	45399	4
GO:0006402	BP	mRNA catabolic process	0.892919242658424	1	-0.238476331471008	-0.72193908479371	36973	30
GO:0042147	BP	retrograde transport, endosome to Golgi	0.63198900091659	1	-0.24520298612868	-0.922405488522706	22063	91
GO:0090162	BP	establishment of epithelial cell polarity	0.995953339060451	1	-0.17162838956841	-0.438276669310964	44054	15
GO:0048193	BP	Golgi vesicle transport	0.795675541883243	1	0.29992867458117	0.757379023209592	45004	18
GO:0006172	BP	ADP biosynthetic process	0.930763015989328	1	0.288342211847329	0.577392366065425	49537	7
GO:0046033	BP	AMP metabolic process	0.910089300571302	1	0.288347964884278	0.615614523057687	49223	9
GO:0046034	BP	ATP metabolic process	0.956671992220061	1	0.225402843601896	0.606794715077161	55088	24
GO:0009142	BP	nucleoside triphosphate biosynthetic process	0.774539195017697	1	0.431400308672304	0.748368400361803	40045	4
GO:0006139	BP	nucleobase-containing compound metabolic process	0.873745834459155	1	0.28485319391875	0.677230578109312	48505	14
GO:0015991	BP	ATP hydrolysis coupled proton transport	0.975974246905179	1	-0.19361025372229	-0.666297884326696	37290	55
GO:0021952	BP	central nervous system projection neuron axonogenesis	0.667230332750878	1	0.419254473282933	0.839538306796782	35511	7
GO:0000226	BP	microtubule cytoskeleton organization	0.884724557003886	1	-0.217691836794351	-0.793385188223227	32103	75
GO:0006839	BP	mitochondrial transport	0.839124560929479	1	0.298336787003962	0.709287447173923	46583	14
GO:0007399	BP	nervous system development	0.564439441292788	1	0.263907998192222	0.948450213764354	38106	123
GO:0097094	BP	craniofacial suture morphogenesis	0.97023296770612	1	0.272525038905072	0.500164331384634	50683	5
GO:0048701	BP	embryonic cranial skeleton morphogenesis	0.884149623250807	1	0.244965082423581	0.721285697905332	52567	37
GO:0051895	BP	negative regulation of focal adhesion assembly	0.856332233123841	1	-0.277708759903719	-0.709167467195549	37878	15
GO:0001503	BP	ossification	0.998357805255023	1	-0.157105937995789	-0.475606599584605	41339	30
GO:0001541	BP	ovarian follicle development	0.92817679558011	1	-0.240095379672955	-0.642767005827161	40319	18
GO:0045579	BP	positive regulation of B cell differentiation	0.903940943166969	1	-0.252872098882024	-0.667153015104024	39428	17
GO:0030307	BP	positive regulation of cell growth	0.951048106646059	1	-0.21599323416425	-0.653876033870176	39380	30
GO:0030335	BP	positive regulation of cell migration	0.694434513168871	1	-0.233779381625416	-0.904932907477104	23307	109
GO:0010831	BP	positive regulation of myotube differentiation	0.739549766259701	1	-0.308381471172169	-0.802097762523927	32588	16
GO:0043627	BP	response to estrogen	0.864429553030819	1	0.255182825659557	0.729871380674488	50824	32
GO:0009725	BP	response to hormone	0.71911919684952	1	0.373335267199658	0.797059943010068	38894	9
GO:0014070	BP	response to organic cyclic compound	0.991746669278997	1	-0.179495501856871	-0.56232755409387	40494	35
GO:0006338	BP	chromatin remodeling	0.998253865434985	1	-0.163055727297381	-0.604264569597815	35444	83
GO:0006423	BP	cysteinyl-tRNA aminoacylation	0.609704507477209	1	-0.4462326297322	-0.885537425084645	28824	6
GO:0019674	BP	NAD metabolic process	0.706024435429027	1	-0.294841467974884	-0.838287013686547	30106	23
GO:0006741	BP	NADP biosynthetic process	0.59148377331612	1	-0.373055581640022	-0.89773644311858	26572	12
GO:0035622	BP	intrahepatic bile duct development	0.922772570118513	1	0.280556664006385	0.598980322168258	49909	9
GO:0007417	BP	central nervous system development	0.636846263232738	1	0.272212495695958	0.899990563084259	40305	70
GO:0055113	BP	epiboly involved in gastrulation with mouth forming second	0.747109018419296	1	0.335230433916967	0.783313701529714	41412	13
GO:0007249	BP	I-kappaB kinase/NF-kappaB signaling	0.988974390436292	1	0.192750528794349	0.504120001437156	56419	21
GO:0006323	BP	DNA packaging	0.811766317107529	1	0.443199728667478	0.716311409847884	41490	3
GO:0010762	BP	regulation of fibroblast migration	0.99014769150541	1	0.216561103805647	0.448448876876339	53163	8
GO:0033333	BP	fin development	0.686884706883546	1	0.481283050063608	0.834902106133972	35513	4
GO:0071600	BP	otic vesicle morphogenesis	0.684848959148537	1	0.530792745374461	0.857881616758555	35003	3
GO:0071896	BP	protein localization to adherens junction	0.822248710260183	1	0.340853413182699	0.705830029654948	44148	8
GO:0007188	BP	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	0.998169424153141	1	0.159935671478365	0.426630127124383	57253	23
GO:0051926	BP	negative regulation of calcium ion transport	0.646762872937328	1	-0.487189306597027	-0.864227780016936	31237	4
GO:0043547	BP	positive regulation of GTPase activity	0.955303658648972	1	0.207225557254012	0.714953566641451	62195	92
GO:0034097	BP	response to cytokine	0.664128436041303	1	-0.301712672277968	-0.86681816689581	28170	24
GO:0042493	BP	response to drug	0.995799227799228	1	-0.172809824152543	-0.683105916100424	32238	125
GO:0043278	BP	response to morphine	0.687196694990168	1	0.355252021083487	0.830096994355064	38091	13
GO:0010587	BP	miRNA catabolic process	0.927336393131281	1	0.405478468183587	0.599039423546862	46874	2
GO:0010586	BP	miRNA metabolic process	0.715342354475299	1	-0.383986917055837	-0.795612866847122	33462	7
GO:0031123	BP	RNA 3'-end processing	0.54634894661485	1	-0.594537437902759	-0.977839974085879	26710	3
GO:0019827	BP	stem cell population maintenance	1	1	-0.101787264616951	-0.328396966776204	40097	40
GO:0010629	BP	negative regulation of gene expression	0.973588109043149	1	0.202230413777725	0.653503073783823	60784	61
GO:0043406	BP	positive regulation of MAP kinase activity	0.804100075680007	1	-0.308079107949984	-0.741374358625847	36124	12
GO:0033138	BP	positive regulation of peptidyl-serine phosphorylation	0.999148168562409	1	-0.150212582111775	-0.489971636060324	39879	42
GO:0072711	BP	cellular response to hydroxyurea	0.597282415258673	1	-0.476525412748253	-0.899234523232732	28527	5
GO:0030330	BP	DNA damage response, signal transduction by p53 class mediator	0.999171395118436	1	0.157698633074749	0.37492413188361	55468	14
GO:0006336	BP	DNA replication-independent nucleosome assembly	0.777262435979162	1	-0.330394304228576	-0.755220268146224	35359	10
GO:0031297	BP	replication fork processing	0.830429479919854	1	-0.317166412924288	-0.70457865295888	38129	9
GO:0006777	BP	Mo-molybdopterin cofactor biosynthetic process	0.958842254593267	1	0.222155999400636	0.603603254395738	55422	25
GO:0006002	BP	fructose 6-phosphate metabolic process	0.618713737313538	1	0.33902505812835	0.88668660916227	35296	21
GO:0070059	BP	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	0.541417754931926	1	0.349433720360155	0.940691481065723	31176	24
GO:0038066	BP	p38MAPK cascade	0.995549261582035	1	-0.175876689779019	-0.440956759325054	44288	14
GO:0045663	BP	positive regulation of myoblast differentiation	0.77589026642047	1	0.300555986946656	0.776890164327501	44120	20
GO:0097300	BP	programmed necrotic cell death	0.99267846247712	1	0.204417781132651	0.4364260205096	53690	9
GO:0002931	BP	response to ischemia	0.976017643789942	1	0.209085881529451	0.562868710447153	56202	24
GO:0051645	BP	Golgi localization	0.629597899167489	1	0.420339593753391	0.870427862680895	33804	8
GO:0051684	BP	maintenance of Golgi location	0.749882610737205	1	0.486024380025138	0.785525771694358	38327	3
GO:0030100	BP	regulation of endocytosis	0.787643290627107	1	0.270996751544772	0.793591190416353	46722	36
GO:0033173	BP	calcineurin-NFAT signaling cascade	0.813014257898373	1	-0.373413118476045	-0.704654901036829	38831	5
GO:0014898	BP	cardiac muscle hypertrophy in response to stress	0.957536364144302	1	0.259394858391277	0.537147857435477	51412	8
GO:0071285	BP	cellular response to lithium ion	0.883548916671177	1	0.283790254998204	0.663116389831614	48975	13
GO:0014904	BP	myotube cell development	0.883667874081931	1	0.557158247546086	0.743541612333059	44155	1
GO:0014902	BP	myotube differentiation	0.703905149475661	1	0.518258632384801	0.837623643736301	35977	3
GO:2001256	BP	regulation of store-operated calcium entry	0.883667874081931	1	0.557158247546086	0.743541612333059	44155	1
GO:0051145	BP	smooth muscle cell differentiation	0.812109957027792	1	-0.333476322063826	-0.716646760493607	37607	8
GO:0048538	BP	thymus development	0.985296531669911	1	-0.190468543046824	-0.54153612532397	42015	23
GO:0051216	BP	cartilage development	0.873343114438936	1	-0.231246192101132	-0.765110934591936	34524	45
GO:0048870	BP	cell motility	0.988445401718606	1	-0.195649862819394	-0.480727755765294	44055	13
GO:0048041	BP	focal adhesion assembly	0.619868504007926	1	0.370623047332917	0.881146028776843	34411	14
GO:0048812	BP	neuron projection morphogenesis	0.679190799966423	1	0.291422124887913	0.861968257508625	40455	38
GO:0030516	BP	regulation of axon extension	0.87575085812357	1	0.278500652241753	0.683377465711645	48985	16
GO:0038096	BP	Fc-gamma receptor signaling pathway involved in phagocytosis	0.66897633452264	1	0.310769530779055	0.858193592389383	38811	27
GO:0006928	BP	movement of cell or subcellular component	0.870959456980371	1	0.304023384111972	0.666511467857368	47475	10
GO:0050690	BP	regulation of defense response to virus by virus	0.914341557882657	1	0.263114717872137	0.635978560453344	50990	15
GO:0048010	BP	vascular endothelial growth factor receptor signaling pathway	0.743855689606532	1	0.273547504248942	0.828939630924785	44823	43
GO:0030178	BP	negative regulation of Wnt signaling pathway	0.85983631545623	1	-0.25702932497768	-0.730780330003521	36665	23
GO:0016055	BP	Wnt signaling pathway	0.99870096499743	1	0.172011075773807	0.641337412539977	69960	164
GO:0046370	BP	fructose biosynthetic process	0.686910793304688	1	-0.395612617465733	-0.819701075120318	32132	7
GO:0090344	BP	negative regulation of cell aging	0.535819521178637	1	-0.351766377473661	-0.941724999070777	23275	18
GO:0006103	BP	2-oxoglutarate metabolic process	0.778594812389826	1	0.270757820159016	0.800847384319449	46376	38
GO:0045926	BP	negative regulation of growth	0.759480466353038	1	-0.465345250683319	-0.765356660253896	37130	3
GO:0006099	BP	tricarboxylic acid cycle	0.965349486833433	1	0.204950965301326	0.686720898531468	61513	76
GO:0009451	BP	RNA modification	0.826435329924015	1	-0.389835910828788	-0.691532057917503	39915	4
GO:0030218	BP	erythrocyte differentiation	0.672315261143965	1	0.286312454660718	0.871577539418417	40586	44
GO:0045861	BP	negative regulation of proteolysis	0.93115689519993	1	-0.266376437256479	-0.591749768242194	42754	9
GO:2000379	BP	positive regulation of reactive oxygen species metabolic process	0.7782333713711	1	0.429157554221148	0.744477799156206	40236	4
GO:0051480	BP	regulation of cytosolic calcium ion concentration	0.94524442626304	1	-0.330762543516784	-0.544007519731553	46212	3
GO:0010468	BP	regulation of gene expression	0.996322670115462	1	0.176200004744081	0.59529906116278	63940	80
GO:0090266	BP	regulation of mitotic cell cycle spindle assembly checkpoint	0.556332901973471	1	-0.657899433606179	-0.980545317179985	27513	2
GO:0019254	BP	carnitine metabolic process, CoA-linked	0.598995014639551	1	0.640237588290205	0.945864172616804	30277	2
GO:0001878	BP	response to yeast	0.795854814712294	1	0.283556100959795	0.770428823911423	46001	25
GO:0090263	BP	positive regulation of canonical Wnt signaling pathway	0.996738117427773	1	0.170511395112272	0.514559835616284	59891	42
GO:0071108	BP	protein K48-linked deubiquitination	0.944880799972319	1	0.230603448275862	0.626555178476944	54615	25
GO:0016926	BP	protein desumoylation	0.546251369541399	1	0.606972936922838	0.98100610642051	27919	3
GO:0009435	BP	NAD biosynthetic process	0.558245137299771	1	0.377952885627974	0.927410701051586	31225	16
GO:0006517	BP	protein deglycosylation	0.669691393277915	1	-0.420239658279038	-0.833955027300902	31660	6
GO:0045893	BP	positive regulation of transcription, DNA-templated	1	1	0.135821414331524	0.537076535494823	75802	288
GO:0018105	BP	peptidyl-serine phosphorylation	0.939556477057604	1	0.210254532014823	0.746712432021347	62534	113
GO:0072583	BP	clathrin-mediated endocytosis	0.634905818434217	1	-0.297802359581815	-0.887650213472723	26526	28
GO:2001135	BP	regulation of endocytic recycling	0.67227434487221	1	-0.596975470587649	-0.889743131328544	33247	2
GO:0045494	BP	photoreceptor cell maintenance	0.969143306636156	1	0.22327317192805	0.547861748852006	54209	16
GO:0007600	BP	sensory perception	0.598149332480614	1	-0.702028968158966	-0.934569833533003	29928	1
GO:0006559	BP	L-phenylalanine catabolic process	0.731277023746214	1	-0.300039908211114	-0.813869290907484	31626	19
GO:0006558	BP	L-phenylalanine metabolic process	0.655410104315811	1	-0.534016319853161	-0.87830045860301	32042	3
GO:0046146	BP	tetrahydrobiopterin metabolic process	0.562351187395184	1	-0.534021646964936	-0.947303925164417	27160	4
GO:0006571	BP	tyrosine biosynthetic process	0.562351187395184	1	-0.534021646964936	-0.947303925164417	27160	4
GO:0043966	BP	histone H3 acetylation	0.90053194150311	1	0.237607869419778	0.713746463490871	54003	41
GO:0043984	BP	histone H4-K16 acetylation	0.763149872194733	1	-0.282208009042278	-0.802367830968167	32542	23
GO:0043981	BP	histone H4-K5 acetylation	0.998027471073585	1	-0.157720357152948	-0.473682990677121	41488	29
GO:0043982	BP	histone H4-K8 acetylation	0.998027471073585	1	-0.157720357152948	-0.473682990677121	41488	29
GO:0019228	BP	neuronal action potential	0.971273630107152	1	-0.233749002394254	-0.51926859379256	44596	9
GO:0072659	BP	protein localization to plasma membrane	0.879785592193697	1	0.242601921794799	0.735164256264647	53014	43
GO:0050808	BP	synapse organization	0.964387871853547	1	0.228318464053933	0.560241751983086	53943	16
GO:2000177	BP	regulation of neural precursor cell proliferation	0.762721698934298	1	0.437996907576438	0.759811800077739	39434	4
GO:0008595	BP	anterior/posterior axis specification, embryo	0.919462688929334	1	0.414471610752596	0.612325571550102	46476	2
GO:0060070	BP	canonical Wnt signaling pathway	0.537836810942596	1	0.290040622510846	0.952200375448441	33972	67
GO:0060718	BP	chorionic trophoblast cell differentiation	0.735701990213334	1	0.453227598000366	0.786233124309149	38037	4
GO:0000578	BP	embryonic axis specification	0.838065433854908	1	0.355266581416781	0.683092924119883	44186	6
GO:0030182	BP	neuron differentiation	0.967876311784026	1	0.205740296326913	0.663224522106288	60409	60
GO:0035567	BP	non-canonical Wnt signaling pathway	0.655225075894437	1	0.4103966722422	0.849838329721344	35180	8
GO:0002726	BP	positive regulation of T cell cytokine production	0.923748508259531	1	-0.308551099201524	-0.582256041673059	44120	5
GO:2000810	BP	regulation of bicellular tight junction assembly	0.591556130702038	1	-0.640412152619668	-0.954481954596521	29255	2
GO:0033077	BP	T cell differentiation in thymus	0.978139416278369	1	-0.202555779862008	-0.556684479258167	42193	20
GO:0044332	BP	Wnt signaling pathway involved in dorsal/ventral axis specification	0.903501215566914	1	0.33137636423006	0.60817398033482	47197	5
GO:0060071	BP	Wnt signaling pathway, planar cell polarity pathway	0.745232811964424	1	0.335848701354976	0.784758371542943	41308	13
GO:0033211	BP	adiponectin-activated signaling pathway	0.952795498848131	1	-0.242688219945517	-0.56963896994834	43012	11
GO:0032049	BP	cardiolipin biosynthetic process	0.952507775687706	1	0.26403367883401	0.546753801351618	51142	8
GO:0001579	BP	medium-chain fatty acid transport	0.944741934877778	1	0.277583128719104	0.555847783937471	50281	7
GO:0071072	BP	negative regulation of phospholipid biosynthetic process	0.924381223328592	1	0.302027276414252	0.580726435306729	48737	6
GO:0006656	BP	phosphatidylcholine biosynthetic process	0.673753627011343	1	0.328541626879988	0.84922866148236	38312	20
GO:0006655	BP	phosphatidylglycerol biosynthetic process	0.770597679998557	1	0.327001009660435	0.76408447851281	42714	13
GO:0006661	BP	phosphatidylinositol biosynthetic process	0.806245290916701	1	0.263583793378064	0.783715394873337	48152	39
GO:0032868	BP	response to insulin	0.828516328757391	1	-0.239554150831011	-0.796467394181377	32650	46
GO:0006106	BP	fumarate metabolic process	0.670537213206491	1	-0.666207804644482	-0.886883227508066	33550	1
GO:1900126	BP	negative regulation of hyaluronan biosynthetic process	0.90643287481915	1	-0.287966001935336	-0.618844243999296	41975	8
GO:0032435	BP	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	0.946188677827255	1	0.276580591951606	0.553840248958307	50358	7
GO:0030520	BP	intracellular estrogen receptor signaling pathway	0.882849907918969	1	-0.258941666599428	-0.693221002214717	38350	18
GO:0001502	BP	cartilage condensation	0.724577267577332	1	-0.379990423175914	-0.787332215054291	33894	7
GO:0010862	BP	positive regulation of pathway-restricted SMAD protein phosphorylation	0.570437454892557	1	-0.331029849373747	-0.919969979026808	24501	21
GO:0043408	BP	regulation of MAPK cascade	0.547936158503027	1	0.426809559631853	0.93569600547901	29867	10
GO:0060395	BP	SMAD protein signal transduction	0.897893592915443	1	-0.251480753184802	-0.682150796178029	38832	19
GO:0000902	BP	cell morphogenesis	0.654057559789218	1	0.280105667323666	0.885597406399432	40338	54
GO:0043171	BP	peptide catabolic process	0.64713110557395	1	0.309578302026682	0.874465115304388	37917	30
GO:0000132	BP	establishment of mitotic spindle orientation	0.674862661704767	1	-0.356795828087151	-0.837472902636383	30465	11
GO:0007281	BP	germ cell development	0.945010111667986	1	0.236589569502056	0.611546991280688	53737	20
GO:0007097	BP	nuclear migration	0.994650094569035	1	0.184825659699706	0.439417886265897	55217	14
GO:2000574	BP	regulation of microtubule motor activity	0.930857798528132	1	0.401388570231528	0.592997154218624	47052	2
GO:0008090	BP	retrograde axonal transport	0.669695211030839	1	0.664731465964408	0.88710076203406	33463	1
GO:0047496	BP	vesicle transport along microtubule	0.883508154847895	1	-0.335281912134392	-0.632698828521888	42198	5
GO:0006284	BP	base-excision repair	0.577472046168908	1	0.329752511603657	0.917687386009828	33620	28
GO:0051103	BP	DNA ligation involved in DNA repair	0.864063842293259	1	-0.274846677064599	-0.701858745502268	38220	15
GO:0006273	BP	lagging strand elongation	0.880193083801535	1	0.453549732161561	0.670058194017053	44491	2
GO:0010458	BP	exit from mitosis	0.993411387615189	1	-0.187032219837253	-0.450082100493238	44629	12
GO:0045324	BP	late endosome to vacuole transport	0.995808440018966	1	0.215036310833468	0.413463551154736	52503	6
GO:0031468	BP	nuclear envelope reassembly	0.658166363084396	1	-0.447604229518967	-0.844658364822787	31435	5
GO:0006909	BP	phagocytosis	0.742296338495002	1	0.295259232846714	0.808812056353576	42998	26
GO:0032922	BP	circadian regulation of gene expression	0.89680585674455	1	0.233377617286611	0.730505482256329	55001	51
GO:0097167	BP	circadian regulation of translation	0.811887124538228	1	0.408881348706089	0.709303806041985	41976	4
GO:0043153	BP	entrainment of circadian clock by photoperiod	0.961644670778941	1	0.2319447601617	0.56063718466718	53628	15
GO:0070932	BP	histone H3 deacetylation	0.821488857278331	1	0.363456799976058	0.698840761483381	43312	6
GO:2000323	BP	negative regulation of glucocorticoid receptor signaling pathway	0.981546354256398	1	0.257701209049918	0.472958203911536	51274	5
GO:0010608	BP	posttranscriptional regulation of gene expression	0.635492774801104	1	0.372408897408168	0.870186481886205	35225	13
GO:1900015	BP	regulation of cytokine production involved in inflammatory response	0.905453779743104	1	0.329944934360161	0.605546881677469	47299	5
GO:0042634	BP	regulation of hair cycle	0.916889521100047	1	0.307452889478567	0.591158595512922	48342	6
GO:0002028	BP	regulation of sodium ion transport	0.811887124538228	1	0.408881348706089	0.709303806041985	41976	4
GO:2000786	BP	positive regulation of autophagosome assembly	0.97063299701257	1	0.252907962730193	0.506436869100839	51659	7
GO:0009060	BP	aerobic respiration	0.676371805927473	1	-0.324821659678882	-0.844858562537571	29804	16
GO:0002244	BP	hematopoietic progenitor cell differentiation	0.699885334839383	1	0.299361774534981	0.839705764071588	40894	29
GO:0032364	BP	oxygen homeostasis	0.744024302502198	1	-0.628830500359109	-0.837125022892237	37227	1
GO:0006552	BP	leucine catabolic process	0.971591798403506	1	0.308228818514354	0.498167767858487	49659	3
GO:0009950	BP	dorsal/ventral axis specification	0.761990271796928	1	0.297310236399983	0.793078259391701	43706	23
GO:0048840	BP	otolith development	0.880864239079222	1	-0.274591494452227	-0.674693817711036	39260	13
GO:0030166	BP	proteoglycan biosynthetic process	0.876790071072452	1	0.27277987848071	0.688822961670641	49592	18
GO:0006515	BP	misfolded or incompletely synthesized protein catabolic process	0.984263010283577	1	-0.206767595253252	-0.497574127423061	44218	12
GO:0016558	BP	protein import into peroxisome matrix	0.825221566512258	1	-0.350441628352947	-0.69544259325092	39013	6
GO:0006625	BP	protein targeting to peroxisome	0.855426580303127	1	-0.32276797301489	-0.668768494264792	40015	7
GO:0015701	BP	bicarbonate transport	0.984113385357495	1	0.226921053651321	0.469901980832427	52839	8
GO:0090102	BP	cochlea development	0.743824446398593	1	-0.62894022823398	-0.837271097151852	37217	1
GO:0015755	BP	fructose transport	0.743824446398593	1	-0.62894022823398	-0.837271097151852	37217	1
GO:0034766	BP	negative regulation of ion transmembrane transport	0.743824446398593	1	-0.62894022823398	-0.837271097151852	37217	1
GO:0051453	BP	regulation of intracellular pH	0.93908441501873	1	-0.261218142752882	-0.580290723258838	43118	9
GO:0010996	BP	response to auditory stimulus	0.910588511504148	1	0.371067174750115	0.59972882179481	46541	3
GO:0035864	BP	response to potassium ion	0.743824446398593	1	-0.62894022823398	-0.837271097151852	37217	1
GO:0009751	BP	response to salicylic acid	0.743824446398593	1	-0.62894022823398	-0.837271097151852	37217	1
GO:0097066	BP	response to thyroid hormone	0.743824446398593	1	-0.62894022823398	-0.837271097151852	37217	1
GO:0034614	BP	cellular response to reactive oxygen species	0.740402309791231	1	-0.389667603552583	-0.773285553985472	35003	6
GO:0006470	BP	protein dephosphorylation	0.985623711743679	1	-0.185565004646078	-0.63653318353933	37775	54
